what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1329402492286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402493806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402496137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402499247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402514353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1329402519843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1329402528056
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1329402542468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402543812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402544090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1329402546208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402549334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402582112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1329402586087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1329402589325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1329402591140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1329402591945
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1329402593192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1329402602609
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1329402607200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1329402607534
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1329402611183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1329402612756
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1329402615848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402618605
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329402618668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402622983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402658870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402663261
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1329402663312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402667934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402679322
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1329402681459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329402689511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402697111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402753282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1329402760899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1329402764241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329402780856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329402784721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402793951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402797746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402800116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402801315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402808419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402827330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329402850050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329402861453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1329402865050
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.select.previous",1329402871876
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329402876526
