what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1323645059974
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323645061520
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1323645066396
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1323645067884
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1323645068850
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323645069864
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323645072106
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323645072106
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1323645076353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645079882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645089189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645101674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645108824
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1323645109253
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1323645109275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323645112442
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1323645115423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645115697
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645129716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645129896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645140941
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1323645141143
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1323645141157
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1323645142540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645142798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645152675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645152854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645166014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645166227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645179999
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323645181384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323645186329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645186560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645186736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645186897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645187074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645187274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645187440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645187593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323645210369
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645213820
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1323645218416
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323645220680
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323645224352
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323645226464
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323645230560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323645232784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323645251412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323645251592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323645251777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323645251988
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1323645256615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645275655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645343369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645344185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645344218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645351109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645398840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645400694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645412309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645428461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645428497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645443557
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1323645443594
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645448871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645448905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645453990
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1323645454024
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645466333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645466366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645471354
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1323645471384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645477733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645477767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645485092
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1323645485133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645489224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645497206
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645500612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645500646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645505941
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1323645505978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645510575
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645510611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645519758
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1323645519793
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1323645524472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1323645532552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645533855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1323645538859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645540054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323645543993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645544213
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645544662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323645551314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645551567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645551801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645552039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645553513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645553810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645554195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323645562927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323645567578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323645570734
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1323645573985
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323645575937
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323645578489
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323645580777
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323645582543
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323645584249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323645585684
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1323645593973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645597747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323645604378
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1323645604560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323645606552
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1323645608448
